transcript_id,ticker,quarter,date,sector,return_1d,return_3d,return_7d,sentiment_overall,sentiment_divergence,sentiment_std,lm_uncertainty,lm_litigious,lm_constraining,fls_ratio,fls_hedging_count,modal_confidence,uncertainty_divergence,role_sentiment_variance,avg_sentence_length,vocab_diversity,sentiment_overall_qoq,lm_uncertainty_qoq,fls_ratio_qoq,lm_constraining_qoq,modal_confidence_qoq,pca_1,pca_2,pca_3,tsne_1,tsne_2,cluster_km,cluster_db,cluster_hc,archetype
AMZN_2021-Q4,AMZN,2021-Q4,2022-02-03,tech,0.1353590173571185,0.1625403228066442,0.1175515384071814,0.2577095362791641,0.1530002383674925,0.4417236949606755,0.0083129584352078,0.0004889975550122,0.0009779951100244,0.0204081632653061,0.0,0.766666509883368,0.0036064441602354997,0.10097423766245715,18.630434782608695,0.27671278546424405,0.05922820078221361,0.0014848004121222006,-0.0274960283514603,-0.0011354823733116,0.07435898135966801,-1.1636593850918109,-1.7403913300605627,-0.4579236546197635,-8.614484,2.0712094,4,0,4,Measured Reporters
AMZN_2022-Q1,AMZN,2022-Q1,2022-04-28,tech,-0.140494377749234,-0.1406880192176758,-0.247637363031638,0.1007546041305111,0.021848440577854,0.4968455951931088,0.011504917424383,0.0003711263685284,0.0012989422898496,0.0453074433656957,0.0,1.0769228537101103,0.007653965988864,0.05569005092084233,18.591549295774648,0.2715909090909091,-0.156954932148653,0.0031919589891751983,0.0248992801003896,0.0003209471798252001,0.3102563438267423,-1.8183474751367297,3.6122995943947376,0.24967914920656523,-0.9682607,-7.8674498,4,0,0,Measured Reporters
AMZN_2022-Q2,AMZN,2022-Q2,2022-07-28,tech,0.1036146409505072,0.0971541135214984,0.140088363214089,0.1865647137425579,0.0291958888980412,0.5218792514670562,0.0089047195013357,0.0008904719501335,0.0016028495102404,0.0677966101694915,1.0,0.9130432553592045,0.009364513567461,0.14273847721233884,19.195804195804197,0.28178506375227685,0.0858101096120468,-0.0026001979230472986,0.0224891668037958,0.00030390722039079997,-0.16387959835090582,0.9898525412066207,1.6659129718413777,-1.3024848700592009,2.450603,-8.9133005,2,0,4,Confident Optimists
AMZN_2022-Q3,AMZN,2022-Q3,2022-10-27,tech,-0.0680424971580574,-0.1277036615524649,-0.1841204080185927,0.1616318152953328,0.2454159007164841,0.5061284089048831,0.0093495126317883,0.0003978516013526,0.0013924806047344,0.0569395017793594,2.0,1.4666661751379337,0.009480692537935698,0.1453907963229098,18.20149253731343,0.2993029930299303,-0.0249328984472251,0.000444793130452599,-0.010857108390132097,-0.0002103689055060001,0.5536229197787292,0.671625037723516,1.4519011730806546,-0.7207020693308863,0.7433999,-7.466605,4,0,4,Measured Reporters
AMZN_2022-Q4,AMZN,2022-Q4,2023-02-02,tech,-0.0843149762083984,-0.0956514276988027,-0.118412915711106,0.1630326824330062,0.0515240719709189,0.4209732275690833,0.0109266943291839,0.0013831258644536,0.0009681881051175,0.0428571428571428,2.0,0.9249998328062793,0.006698373066986901,0.09140166963324868,21.198795180722893,0.2463768115942029,0.0014008671376734005,0.0015771816973956,-0.014082358922216598,-0.0004242924996168999,-0.5416663423316544,-1.3472119931856823,0.8792621492310749,0.13054230252186003,-2.2312715,-5.2763314,4,0,3,Measured Reporters
BAC_2020-Q4,BAC,2020-Q4,2021-01-19,finance,-0.0131217427302799,-0.0372293363577545,-0.0747636774616418,0.1398847334566105,0.1255974111789073,0.5515008426246675,0.006365565322825,0.001212488632919,0.0009093664746892,0.0279720279720279,4.0,1.4722216825712364,-0.0038660256314396006,0.14012598516317964,20.094946401225116,0.20217954580094497,-0.004069053800501987,0.0002558263689756996,-0.0010312767035443038,-1.2801328871768605e-05,0.017045425359815014,0.008905952958339682,0.39081261567225634,-0.7237185070968403,-5.7220244,-2.6500194,0,0,0,Linguistic Strategists
BAC_2021-Q1,BAC,2021-Q1,2021-04-15,finance,0.0105835154086836,-0.0170364933816337,0.0172947770549368,0.1870541506025017,0.1701429947227851,0.5071501038058488,0.0082552240089431,0.0011178949178777,0.0018058302519563,0.0263975155279503,2.0,0.8913041225005344,-0.0019106744483269999,0.09290811615049628,19.793162393162394,0.2077036013472666,0.04716941714589118,0.0018896586861180996,-0.0015745124440775977,0.0008964637772671,-0.580917560070702,-1.0377498947115973,0.016785999078413973,1.0794075925850946,-4.287481,-6.6104484,0,0,0,Linguistic Strategists
BAC_2021-Q2,BAC,2021-Q2,2021-07-14,finance,-0.0007717590919556,-0.0496654349279709,-0.0298506968459203,0.1362502964509743,0.1294111473614044,0.5513213052654129,0.0070696721311475,0.001639344262295,0.0015368852459016,0.021311475409836,0.0,1.1785710177552813,-0.0023628746856645,0.07411048449956131,17.681901279707496,0.23076923076923078,-0.05080385415152738,-0.0011855518777956,-0.005086040118114303,-0.00026894500605469996,0.2872668952547469,-1.2051009010717184,0.5580280222982115,-1.6449887261102478,-7.6384583,-3.2110188,0,0,0,Linguistic Strategists
BAC_2021-Q3,BAC,2021-Q3,2021-10-14,finance,0.0288438067806848,0.0312845655008251,0.0541378236173562,0.2368505531891447,0.2252423191961004,0.5042579136779308,0.007049254405784,0.0006326253953908,0.0011748757342973,0.0179640718562874,0.0,0.7441858550135707,-0.002732703575139001,0.05681790655343004,17.945901639344264,0.22015163971864438,0.10060025673817038,-2.0417725363500172e-05,-0.003347403553548598,-0.0003620095116043001,-0.4343851627417106,-1.1753207107674442,-1.9206269956310418,-0.22527594209175777,-7.114259,-1.1063238,0,0,0,Linguistic Strategists
BAC_2021-Q4,BAC,2021-Q4,2022-01-19,finance,-0.0148579496066123,-0.040697448450999,-0.0122739265618382,0.254085619418427,0.2340372206317865,0.4809927174929757,0.0064594972067039,0.0006983240223463,0.0009601955307262,0.0198581560283687,2.0,0.8571425765878377,-0.0040491297360445,0.09848524989050102,17.56434108527132,0.21219878188719216,0.01723506622928231,-0.0005897571990800994,0.0018940841720813013,-0.00021468020357109994,0.11295672157426695,-0.5227942618229282,-1.45849306614362,-0.6009795953823869,-6.765038,-1.4431936,0,0,0,Linguistic Strategists
